ac,cal,cnl,den,gr,pe,rt10,rt20,rt30,rt60,rt90,toc
231.628,12.435600281,16.1713,2.6589999199,31.610500336,11.845999718,2.4468998909,2.0799000263,1.9510999918,2.1166000366,1.9953999519,0.0297999997
231.912,12.423500061,15.34,2.6189000607,37.963001251,11.833999634,2.070499897,1.7764999866,1.7195999622,1.7612999678,1.6643999815,0.0533000007
231.942,12.435600281,16.266,2.592400074,39.652301788,11.845999718,1.7842999697,1.5528999567,1.5232000351,1.4924000502,1.4434000254,0.0688000023
231.883,12.435600281,16.9855,2.6289000511,36.791801453,11.845999718,1.5731999874,1.3904999495,1.3654999733,1.2532000542,1.2158999443,0.0474000014
232.432,12.562699318,16.0628,2.4674999714,33.31880188,11.972000122,1.4471000433,1.2954000235,1.2508000135,1.154399991,1.1215000153,0.1418000013
233.63,12.641400337,15.779,2.5759999752,34.488201141,12.050000191,1.3926999569,1.2506999969,1.1807999611,1.0875999928,1.0585999489,0.0784000009
235.396,12.533699989,15.5303,2.6421000957,36.037799835,11.943200111,1.4031000137,1.2502000332,1.1538000107,1.1145000458,1.0815999508,0.0397000015
237.641,12.472000122,15.222,2.6168999672,35.009399414,11.881999969,1.4618999958,1.285599947,1.1670999527,1.1887999773,1.159700036,0.0544999987
238.589,12.472000122,16.138,2.6122000217,33.247898102,11.881999969,1.554700017,1.3567999601,1.2156000137,1.3052999973,1.2591999769,0.0571999997
238.455,12.472000122,16.763,2.6342999935,32.173698425,11.881999969,1.6585999727,1.4471000433,1.2920000553,1.4070999622,1.3608000278,0.0443000011
237.547,12.514300346,16.1743,2.5866000652,30.533000946,11.923999786,1.7659000158,1.5456000566,1.3884999752,1.4921000004,1.4316999912,0.0720999986
236.182,12.459799767,15.317,2.5699000359,28.777500153,11.869999886,1.9003000259,1.6631000042,1.4995000362,1.5365999937,1.4763000011,0.0820000023
234.878,12.411399841,15.4883,2.6742999554,26.773700714,11.82199955,2.0827000141,1.8251999617,1.6258000135,1.658100009,1.5996999741,0.0208999999
234.333,12.393300056,15.562,2.6705999374,25.01609993,11.803999901,2.3310000896,2.0427000523,1.7732000351,2.0164999962,1.9620000124,0.0230999999
234.9,12.405399323,15.671,2.643599987,23.692199707,11.815999985,2.6633000374,2.3090999126,1.9431999922,2.595400095,2.506000042,0.0388999991
236.406,12.387200356,15.669,2.6319999695,26.053499222,11.798000336,2.9742000103,2.5466001034,2.1177999973,2.9237999916,2.8552999496,0.0456000008
237.362,12.411399841,15.8448,2.6610000134,27.374900818,11.82199955,3.1142001152,2.6326999664,2.2546999454,2.9962999821,2.973400116,0.0286999997
237.307,12.417500496,16.241,2.6507999897,32.369998932,11.828000069,3.0381999016,2.5985000134,2.3053998947,2.82310009,2.8004999161,0.0346000008
236.336,12.441699982,17.5403,2.6052999496,31.33659935,11.852000237,2.8566999435,2.4744000435,2.2576999664,2.4305999279,2.4196000099,0.0612000003
235.018,12.429599762,15.927,2.6077001095,34.410301208,11.840000153,2.776599884,2.3605999947,2.1503999233,2.1456000805,2.1493000984,0.059799999
233.162,12.4477005,16.9528,2.6291000843,32.928100586,11.857999802,2.709800005,2.290899992,2.0388000011,2.0518000126,2.0220000744,0.0472999997
230.532,12.423500061,16.789,2.6331000328,32.039001465,11.833999634,2.7095999718,2.244699955,1.9586999416,2.1154999733,2.0673999786,0.0450000018
227.549,12.411399841,16.3768,2.6405000687,26.985700607,11.82199955,2.7592000961,2.239000082,1.9171999693,2.2388000488,2.1591999531,0.0406000018
224.367,12.387200356,15.346,2.6951999664,27.649299622,11.798000336,2.7383000851,2.1919999123,1.8944000006,2.4328000546,2.2736999989,0.0087000001
222.382,12.472000122,14.7725,2.6366000175,32.041000366,11.881999969,2.5246999264,2.0413999557,1.8523000479,2.3238999844,2.196199894,0.0428999998
221.083,12.477999687,15.12,2.581799984,35.621700287,11.887999535,2.2081999779,1.8198000193,1.7582999468,1.9213000536,1.8380000591,0.0749000013
220.42,12.459799767,14.902,2.4967000484,38.042499542,11.869999886,1.9086999893,1.6042000055,1.611199975,1.5087000132,1.4460999966,0.1247000024
220.175,12.441699982,13.565,2.5276999474,43.744998932,11.852000237,1.665199995,1.4400000572,1.4433000088,1.2846000195,1.2398999929,0.1066000015
220.895,12.465899467,13.8448,2.2630999088,46.308498383,11.876000404,1.496999979,1.3151999712,1.2926000357,1.225399971,1.203099966,0.2612999976
222.378,11.001199722,14.141,2.1666998863,44.107200623,10.423999786,1.4289000034,1.2457000017,1.1778000593,1.165199995,1.1296999454,0.3176999986
224.989,9.6091003418,14.1575,2.165899992,39.060199738,9.0439996719,1.4084999561,1.2257000208,1.1028000116,1.1342999935,1.0990999937,0.3181999922
228.889,8.9070005417,14.3055,2.5589001179,40.157299042,8.3479995728,1.4453999996,1.2496000528,1.0645999908,1.1294000149,1.0730999708,0.0883999988
233.929,8.9070005417,14.549,2.6201999187,44.326698303,8.3479995728,1.5823999643,1.3119000196,1.0593999624,1.2703000307,1.1818000078,0.0524999984
237.869,8.9070005417,15.274,2.6103000641,43.661800385,8.3479995728,1.6699999571,1.4013999701,1.0853999853,1.5033999681,1.4672000408,0.0582999997
240.43,8.8706998825,15.5685,2.6586000919,43.222900391,8.3120002747,1.7869999409,1.4873000383,1.141100049,1.5349999666,1.5556000471,0.0299999993
241.946,8.8766994476,15.734,2.6521999836,43.011299133,8.3179998398,1.86650002,1.5534000397,1.2207000256,1.5415999889,1.518599987,0.0337999985
241.444,8.8706998825,16.2833,2.6270000935,42.359500885,8.3120002747,1.8878999949,1.5834000111,1.3095999956,1.5497000217,1.5284999609,0.0485000014
239.86,8.8646001816,16.192,2.6278998852,41.262298584,8.3059997559,1.8733999729,1.5770000219,1.3854000568,1.5159000158,1.4930000305,0.0480000004
237.334,8.8766994476,16.5358,2.5908000469,41.305500031,8.3179998398,1.8478000164,1.5801999569,1.4301999807,1.5056999922,1.4943000078,0.0697000027
233.958,8.8646001816,17.8095,2.6412000656,45.255401611,8.3059997559,1.841899991,1.5822000504,1.4436000586,1.5075000525,1.4982999563,0.0401999988
230.066,8.8682994843,15.3948,2.5769999027,47.230300903,8.3095998764,1.8266999722,1.5860999823,1.4378999472,1.5453000069,1.5327999592,0.0777999982
226.994,8.8746995926,15.161,2.628000021,47.398799896,8.3159999847,1.8301999569,1.5745999813,1.426699996,1.584100008,1.5677000284,0.0478999987
224.774,8.8779001236,14.9688,2.6289000511,49.031600952,8.3191995621,1.8251999617,1.5546000004,1.4164999723,1.516299963,1.4982000589,0.0474000014
223.307,8.8646001816,15.561,2.6403000355,51.44549942,8.3059997559,1.8028000593,1.5315999985,1.4062000513,1.4394999743,1.4234999418,0.0408000015
223.274,8.8524999619,15.597,2.6210000515,52.331501007,8.2939996719,1.782400012,1.5081000328,1.3939000368,1.4017000198,1.3875000477,0.052099999
223.76,8.8403997421,14.682,2.613699913,53.377300262,8.281999588,1.755499959,1.4866000414,1.3770999908,1.413400054,1.3980000019,0.0562999994
224.763,8.8403997421,15.4958,2.6168999672,53.596801758,8.281999588,1.7340999842,1.4674999714,1.3530999422,1.4532999992,1.4307999611,0.0544999987
226.518,8.8465003967,15.6675,2.6268000603,59.513301849,8.2880001068,1.6967999935,1.4372999668,1.3208999634,1.4170999527,1.3928999901,0.0487000011
229.669,8.8403997421,15.2763,2.5652000904,57.712501526,8.281999588,1.635800004,1.3974000216,1.2819999456,1.3454999924,1.3159999847,0.0847000033
232.93,8.8403997421,15.71,2.5773999691,54.334999084,8.281999588,1.5904999971,1.3569999933,1.2423000336,1.2913999557,1.2618999481,0.0776000023
236.101,8.8465003967,15.5393,2.5929000378,49.287899017,8.2880001068,1.5427999496,1.3205000162,1.2088999748,1.2555999756,1.222900033,0.0684999973
238.859,8.8585996628,16.6785,2.6094999313,50.462799072,8.3000001907,1.5145000219,1.2942999601,1.1871999502,1.225200057,1.1987999678,0.0588000007
240.036,8.834400177,16.6528,2.6047999859,53.603298187,8.2760000229,1.4994000196,1.276900053,1.1778000593,1.2066999674,1.1739000082,0.0615000017
240.432,8.8465003967,16.729,2.6480998993,49.00799942,8.2880001068,1.4802000523,1.2589999437,1.1763000488,1.2180000544,1.1875,0.0362000018
240.251,8.8403997421,16.4195,2.5810000896,49.839698792,8.281999588,1.4571000338,1.2350000143,1.1737999916,1.22239995,1.1993999481,0.0754000023
239.775,8.8524999619,17.651,2.581099987,48.101699829,8.2939996719,1.4062999487,1.2015000582,1.1612999439,1.1886999607,1.162899971,0.0754000023
238.572,8.834400177,16.144,2.568500042,55.709201813,8.2760000229,1.3432999849,1.1640000343,1.1351000071,1.1053999662,1.0838999748,0.0828000009
236.84,8.8282995224,14.679,2.5838999748,56.774700165,8.2700004578,1.2840000391,1.1296000481,1.1002999544,1.0318000317,1.0111000538,0.0737000033
234.552,8.8403997421,14.3783,2.5622000694,59.627399445,8.281999588,1.2486000061,1.108700037,1.067800045,1.0161999464,0.9932000041,0.0864000022
232.053,8.834400177,15.0335,2.5882999897,58.370800018,8.2760000229,1.2431999445,1.1037000418,1.0483000278,1.0197999477,0.9933999777,0.0711999983
229.03,8.8162002563,15.415,2.5680999756,52.366798401,8.2580003738,1.2580000162,1.1138999462,1.0477999449,1.0336999893,1.005300045,0.0829999968
226.155,8.7919998169,14.895,2.614700079,52.586200714,8.234000206,1.2982000113,1.141100049,1.0665999651,1.0887000561,1.0552999973,0.0557000004
223.85,8.7677993774,14.4193,2.5978999138,50.602600098,8.2100000381,1.3422000408,1.1801999807,1.100900054,1.1203999519,1.0827000141,0.0656000003
221.607,8.7737998962,14.0775,2.6266999245,54.183799744,8.2159996033,1.3839999437,1.2201000452,1.1450999975,1.1561000347,1.1179000139,0.0487000011
219.329,8.7495994568,12.1278,2.5826001167,53.973701477,8.1920003891,1.4263999462,1.2613999844,1.1933000088,1.1876000166,1.1485999823,0.074500002
216.535,8.7495994568,11.369,2.6454000473,53.108200073,8.1920003891,1.4673999548,1.3055000305,1.2412999868,1.2553999424,1.2148000002,0.0377999991
212.962,8.7132997513,11.354,2.5794000626,56.628200531,8.1560001373,1.5075999498,1.3450000286,1.2853000164,1.2858999968,1.2594000101,0.0763999969
209.344,8.7011995316,9.1505,2.6008999348,53.766101837,8.1440000534,1.5170999765,1.3693000078,1.3208999634,1.3549000025,1.304700017,0.0637999997
207.216,8.6709003448,7.772,2.5927000046,53.981998444,8.1140003204,1.5427000523,1.3924000263,1.3471000195,1.3411999941,1.2883000374,0.068599999
206.205,8.6709003448,7.652,2.5875999928,47.179401398,8.1140003204,1.5561000109,1.4133000374,1.3708000183,1.298699975,1.2231999636,0.0715999976
206.384,8.6455001831,7.7318,2.571199894,44.765598297,8.0888004303,1.6203999519,1.4894000292,1.4084000587,1.2398999929,1.2201000452,0.0812000036
207.318,8.6164999008,9.228,2.6031000614,41.912899017,8.0600004196,1.768599987,1.6213999987,1.4787000418,1.5044000149,1.4557000399,0.0625
209.273,8.5982999802,10.2713,2.6673998833,39.937900543,8.0419998169,1.9816999435,1.783100009,1.5942000151,1.8756999969,1.8571000099,0.0249000005
211.569,8.6104001999,13.005,2.6452000141,41.020599365,8.0539999008,2.2158999443,1.9641000032,1.7513999939,2.2288999557,2.1937000751,0.0379000008
214.04,8.5982999802,13.3908,2.6154999733,44.892101288,8.0419998169,2.386300087,2.0687000751,1.9211000204,2.2277998924,2.2592999935,0.0551999994
216.311,8.6164999008,12.5415,2.6112999916,45.344200134,8.0600004196,2.415199995,2.1089000702,2.0569999218,2.0869998932,2.1554000378,0.0577000007
218.521,8.592300415,12.722,2.5920000076,43.164199829,8.0360002518,2.4052000046,2.1401998997,2.1317000389,1.9442000389,2.0334000587,0.0689999983
220.789,8.6104001999,13.057,2.6135001183,38.195598602,8.0539999008,2.4049999714,2.1886999607,2.1626999378,1.8547999859,1.9250999689,0.056499999
223.026,8.592300415,12.6668,2.6410000324,36.86579895,8.0360002518,2.5399000645,2.3399999142,2.1968998909,2.0406000614,2.2295000553,0.0403999984
225.307,8.5740995407,12.936,2.6184999943,32.915901184,8.017999649,2.806499958,2.5641000271,2.2767000198,2.4974000454,2.6684999466,0.0535000004
227.452,8.5377998352,12.689,2.6861999035,29.404800415,7.9819998741,3.2016000748,2.8276998997,2.4275000095,3.0244998932,3.1333999634,0.0138999997
229.117,8.5317001343,13.609,2.7283000946,25.781999588,7.9759998322,3.6673998833,3.1591000557,2.6537001133,3.4339001179,3.5857000351,-0.0107
230.068,8.5317001343,14.3928,2.6284999847,31.487400055,7.9759998322,3.9828999043,3.274600029,2.9251000881,4.1978998184,4.3175001144,0.0476000011
230.411,8.5558996201,13.5925,2.6410999298,36.601699829,8.0,3.9695000648,3.2311000824,3.1593000889,3.7100999355,4.2680001259,0.0403000005
229.488,8.5620002747,13.7888,2.638999939,40.888999939,8.0059995651,3.6177000999,3.1071999073,3.2335999012,2.9261000156,3.576800108,0.0414999984
227.779,8.5861997604,13.865,2.6289000511,38.779499054,8.029999733,3.3910000324,2.9579999447,3.0539999008,2.939800024,3.1631999016,0.0474000014
225.46,8.6164999008,14.169,2.5804998875,32.348701477,8.0600004196,3.2293999195,2.8822000027,2.7627999783,2.5388998985,2.7913999557,0.0756999999
222.617,8.6831007004,14.3485,2.6670999527,31.903600693,8.1260004044,3.1833999157,2.7758998871,2.4690999985,2.5399999619,2.7750000954,0.0251000002
220.417,8.6709003448,15.051,2.6563999653,29.843700409,8.1140003204,3.1921000481,2.8050999641,2.2332000732,2.7039999962,2.8907001019,0.0313000008
218.774,8.7375001907,11.906,2.5650000572,34.451900482,8.1800003052,3.1098999977,2.814800024,2.0566000938,4.1694002151,4.3092999458,0.0847999975
217.81,8.785900116,11.2428,2.6342999935,37.304599762,8.2279996872,2.8577001095,2.4665999413,1.915899992,3.3898000717,3.3761999607,0.0443000011
217.38,8.8585996628,11.824,2.6403000355,43.448898315,8.3000001907,2.4842998981,2.0724000931,1.7876000404,2.1198000908,2.1373999119,0.0408000015
217.925,8.894900322,12.4198,2.6257998943,51.348701477,8.3360004425,2.0471999645,1.7842999697,1.659700036,1.470600009,1.4881000519,0.0491999984
218.996,9.0038003922,12.171,2.5952000618,53.315200806,8.4440002441,1.7799999714,1.5478999615,1.5312000513,1.3617999554,1.4031000137,0.0671999976
220.275,9.0886001587,11.9905,2.584100008,52.656898499,8.5279998779,1.5442999601,1.3703000546,1.4046000242,1.3163000345,1.4330999851,0.0736000016
221.629,9.1370000839,12.4235,2.5132000446,49.812999725,8.5760002136,1.3845000267,1.2516000271,1.2839000225,1.2064000368,1.2355999947,0.1150999963
222.622,9.1370000839,12.4735,2.4874000549,52.893600464,8.5760002136,1.2724000216,1.1648999453,1.1758999825,1.060199976,1.1476000547,0.1301999986
223.042,9.142999649,12.906,2.5697000027,53.551898956,8.5819997787,1.1994999647,1.1155999899,1.0906000137,0.9566000104,0.9731000066,0.0820000023
222.986,9.1188001633,13.5078,2.5676999092,54.640300751,8.5579996109,1.1914999485,1.1095999479,1.0379999876,0.9549999833,0.9575999975,0.0832000002
222.856,9.1127996445,13.5235,2.575799942,49.479801178,8.5520000458,1.2294000387,1.1416000128,1.024799943,1.0306999683,1.0140000582,0.0785000026
221.563,9.0583000183,12.9403,2.4951999187,52.332500458,8.498000145,1.3215999603,1.203600049,1.0536999702,1.1331000328,1.1054999828,0.1255999953
218.922,9.070400238,11.979,2.556499958,52.551898956,8.5100002289,1.4415999651,1.288400054,1.1217000484,1.2683999538,1.2326999903,0.0898000002
215.515,8.9917001724,9.769,2.6140999794,53.981998444,8.4320001602,1.5759999752,1.3668999672,1.2196999788,1.4068000317,1.3753000498,0.0560999997
211.751,8.9432992935,8.4955,2.6133999825,50.455600739,8.3839998245,1.6684000492,1.4519000053,1.3305000067,1.388299942,1.3720999956,0.056499999
208.277,8.9252004623,9.8013,2.5510001183,45.415401459,8.3660001755,1.7494000196,1.5420000553,1.4340000153,1.3149000406,1.324000001,0.0930000022
205.807,8.8828001022,9.85,2.5829000473,45.643100739,8.3240003586,1.8313000202,1.6356999874,1.5145000219,1.5453000069,1.5405999422,0.0742999986
204.2,8.7811002731,9.4815,2.6366999149,44.34180069,8.2231998444,1.8978999853,1.7171000242,1.567299962,1.7903000116,1.8392000198,0.0428999998
203.165,8.7315006256,9.6065,2.6291000843,46.08259964,8.1739997864,1.9630999565,1.7971999645,1.5993000269,1.913599968,1.8883999586,0.0472999997
202.298,8.6831007004,9.8758,2.6012001038,43.441101074,8.1260004044,2.0371000767,1.8645999432,1.6241999865,1.8278000355,1.7556999922,0.0636000037
201.651,8.6891002655,9.152,2.6019001007,41.905101776,8.1319999695,2.098099947,1.909700036,1.6540999413,1.8861999512,1.8193999529,0.0631999969
201.454,8.6286001205,8.8038,2.6280999184,43.0,8.0719995499,2.1124000549,1.8762999773,1.6940000057,2.0422999859,1.9917000532,0.0478999987
201.73,8.6104001999,8.089,2.6610999107,40.928001404,8.0539999008,2.0782001019,1.8446999788,1.7350000143,1.9404000044,1.9808000326,0.0285999998
202.844,8.6104001999,8.5488,2.6157000065,42.000801086,8.0539999008,2.0097000599,1.7979999781,1.7599999905,1.7569999695,1.8596999645,0.0551999994
204.229,8.6164999008,8.86,2.5315999985,38.019599915,8.0600004196,1.9600000381,1.7394000292,1.7617000341,1.5440000296,1.682700038,0.1042999998
205.728,8.5620002747,9.6278,2.617000103,39.878898621,8.0059995651,1.9974999428,1.7798000574,1.7518999577,1.492200017,1.6437000036,0.0544000007
207.049,8.5680999756,10.1155,2.6293001175,39.673099518,8.0120000839,2.1744999886,1.961400032,1.7556999922,1.6705000401,1.7999000549,0.0472000018
207.693,8.5558996201,10.6738,2.6607000828,34.508701324,8.0,2.5510001183,2.220099926,1.7937999964,2.1421000957,2.301199913,0.0287999995
208.329,8.6068000793,9.855,2.7509000301,31.390899658,8.0503997803,3.1573998928,2.6968998909,1.8688000441,2.7279000282,2.8415999413,0.0239
209.446,8.592300415,8.968,2.7158000469,27.013000488,8.0360002518,3.7083001137,3.1472001076,1.9586999416,5.7000999451,5.8056998253,0.0034
211.419,8.6104001999,8.2945,2.7251000404,28.264400482,8.0539999008,3.7699000835,3.1012001038,2.0178000927,5.9664998055,5.4612002373,0.0088
214.633,8.6043996811,9.1595,2.6645998955,26.328300476,8.0480003357,3.1700000763,2.6728000641,2.0013999939,2.9453001022,2.8448998928,0.0265999995
217.846,8.6527996063,10.212,2.594399929,27.644899368,8.0959997177,2.519299984,2.1947999001,1.9069000483,1.9165999889,1.7761000395,0.0675999969
221.158,8.6891002655,11.2898,2.6243999004,27.864299774,8.1319999695,2.1185998917,1.8909000158,1.7740000486,1.6368999481,1.6167999506,0.0500999987
224.321,8.7011995316,12.0785,2.6198999882,32.475299835,8.1440000534,1.918900013,1.7029999495,1.6370999813,1.5405000448,1.5345000029,0.0527000017
226.965,8.664899826,12.3898,2.676199913,35.554199219,8.1079998016,1.7417999506,1.5618000031,1.5055999756,1.5506000519,1.5615999699,0.0197999999
229.313,8.6831007004,11.666,2.5957999229,39.947399139,8.1260004044,1.6447999477,1.4306999445,1.3666000366,1.5369000435,1.5322999954,0.0667999983
231.092,8.6527996063,11.2113,2.6054999828,41.175300598,8.0959997177,1.4847999811,1.307700038,1.2156000137,1.3036999702,1.3019000292,0.0610999987
231.734,8.6770000458,11.299,2.6470999718,43.362998962,8.1199998856,1.3513000011,1.1979000568,1.0645999908,1.1035000086,1.0967999697,0.0368000008
232.253,8.6588001251,11.4873,2.546200037,49.068401337,8.1020002365,1.21510005,1.108899951,0.9340000153,1.0096999407,0.9897000194,0.0957999974
235.174,8.6696996689,12.031,2.5615999699,52.770500183,8.1127996445,1.1332000494,1.0421999693,0.8375999928,0.9688000083,0.9426000118,0.0868000016
241.268,8.664899826,14.1168,2.5627999306,55.632499695,8.1079998016,1.1095000505,0.9941999912,0.7774999738,0.9524999857,0.9175000191,0.0860999972
249.06,8.7011995316,15.903,2.530600071,50.139701843,8.1440000534,1.0887999535,0.9696000218,0.7498000264,0.9312999845,0.8984000087,0.1049000025
257.404,8.7073001862,24.401,2.6105999947,47.832199097,8.1499996185,1.073300004,0.9478999972,0.7477999926,0.9133999944,0.8781999946,0.0581
263.683,8.7193994522,28.876,2.5666000843,44.61700058,8.1619997025,1.0537999868,0.9219999909,0.7634000182,0.8751000166,0.8482000232,0.0838000029
266.249,8.725399971,31.8863,2.4981000423,47.045700073,8.1680002213,1.0384999514,0.9011999965,0.7874000072,0.8378000259,0.8219000101,0.1238999963
266.909,8.725399971,35.972,2.5978999138,47.931301117,8.1680002213,1.0175000429,0.883400023,0.8104000092,0.8309999704,0.8356000185,0.0656000003
